id,player_name,player_last_name,player_name_en,player_last_name_en,back_number,main_position,team_id,_dlt_load_id,_dlt_id,player_role
280482,Raphael,Guerreiro,Raphael,Guerreiro,5,LB,14611,1709413189.944923,cP3eiuj+yZS6Qw,
280495,Nuno,Mendes,Nuno,Mendes,19,LB,14611,1709413189.944923,gxVXLqwEw+JU/A,
280480,Rafael,Leao,Rafael,Leao,15,LW,14611,1709413189.944923,R4/vEkRRvJm7ow,
280527,Ricardo,Horta,Ricardo,Horta,21,LW,14611,1709413189.944923,/pbJ3lED3TIN6g,
280588,Joao,Felix,Joao,Felix,11,LW,14611,1709413189.944923,XWH96z2JtnjCBw,
280490,Joao,Cancelo,Joao,Cancelo,20,RB,14611,1709413189.944923,QsjmOftBoJeHMg,
280493,Diogo,Dalot,Diogo,Dalot,2,RB,14611,1709413189.944923,7hXf+lmKG1EKAA,
280491,Bruno,Fernandes,Bruno,Fernandes,8,RW,14611,1709413189.944923,Ra8rCMHBIY+Iuw,
328530,João,Mário,Joao,Mario,17,RW,14611,1709413189.944923,Tvn5J4ONXXPCvg,
280498,William,Carvalho,William,Carvalho,14,CDM,14611,1709413189.944923,sMySglzN/D+Sgw,
280500,Joao,Palhinha,Joao,Palhinha,6,CDM,14611,1709413189.944923,VsJTRR+oPGKbbw,
280504,Ruben,Neves,Ruben,Neves,18,CDM,14611,1709413189.944923,s/VeFzDFWGPlFw,
403439,Juan,Bernat,Juan,Bernat,17,,14570,1709413181.9983659,tYQS+0weD3w2nQ,
405832,Fran,Garcia,Fran,Garcia,17,,14570,1709413181.9983659,d6ydGhMRfsZdiQ,
465778,Álex,Remiro,Alex,Remiro,13,,14570,1709413181.9983659,ssyLNwOZbJOQKw,
280466,Iñigo,Martinez,Inigo,Martinez,5,CB,14570,1709413181.9983659,Paf3aNuW/P1ifQ,
280473,Pau,Torres,Pau,Torres,4,CB,14570,1709413181.9983659,AijT+bFuJn408w,
280476,Rodri,Hernández,Rodri,Hernandez,16,CB,14570,1709413181.9983659,XjbCuAFF4C0qag,
328652,Aymeric,Laporte,Aymeric,Laporte,14,CB,14570,1709413181.9983659,UqFtVek6/TROFw,
373765,Nacho,Fernandez,Nacho,Fernandez,4,CB,14570,1709413181.9983659,Z2lI8cAdBhJr0w,
373928,David,Garcia,David,Garcia,15,CB,14570,1709413181.9983659,tb+iW9ZXN9GqEw,
403438,Robin,Le Normand,Robin,Le Normand,3,CB,14570,1709413181.9983659,tT3X8xsrF+dILQ,
280455,Álvaro,Morata,Alvaro,Morata,7,CF,14570,1709413181.9983659,au9Qgb2wyjmedA,
280469,Marco,Asensio,Marco,Asensio,10,CF,14570,1709413181.9983659,7PefP7gVUStzCg,
373759,Joselu,"",Joselu,"",12,CF,14570,1709413181.9983659,K4noLdNamlpTSQ,
280465,Gavi,"",Gavi,"",9,CM,14570,1709413181.9983659,/hGaIgYwCkGbhA,
373761,Fabián,Ruiz,Fabian,Ruiz,8,CM,14570,1709413181.9983659,a7wlQeXhEDrLwQ,
373763,Mikel,Merino,Mikel,Merino,6,CM,14570,1709413181.9983659,1JHoHwJaLUPWzg,
465762,Oihan,Sancet,Oihan,Sancet,19,CM,14570,1709413181.9983659,f2HMkLC4GoZAAQ,
465765,Aleix,Garcia,Aleix,Garcia,21,CM,14570,1709413181.9983659,lNyCR4nizw/8tA,
280461,David,Raya,David,Raya,1,GK,14570,1709413181.9983659,xfTY0i/S7N79nA,
280479,Unai,Simon,Unai,Simon,23,GK,14570,1709413181.9983659,zxLjd60MPlCYdQ,
373766,Kepa,Arrizabalaga,Kepa,Arrizabalaga,1,GK,14570,1709413181.9983659,jM/tgjHTryDtEg,
280467,Jordi,Alba,Jordi,Alba,18,LB,14570,1709413181.9983659,riGwxBHjSi6OBA,
330279,José,Gayà,Jose,Gaya,14,LB,14570,1709413181.9983659,PfETqmJKls7MnQ,
465766,Álex,Grimaldo,Alex,Grimaldo,2,LB,14570,1709413181.9983659,G8ie0C7zhmktXQ,
329362,Yeremy,Pino,Yeremy,Pino,15,LW,14570,1709413181.9983659,X7LtmSkFEK0quQ,
280456,Ansu,Fati,Ansu,Fati,12,LW,14570,1709413181.9983659,mjH3fBlyNBJOaQ,
280459,Dani,Olmo,Dani,Olmo,21,LW,14570,1709413181.9983659,GPQ39sVz95rgtA,
373758,Mikel,Oyarzabal,Mikel,Oyarzabal,21,LW,14570,1709413181.9983659,LnqCJgKhZH6Khg,
465764,Rodrigo,Riquelme,Rodrigo,Riquelme,4,LW,14570,1709413181.9983659,TQRwFXiS9CpctQ,
280460,Daniel,Carvajal,Daniel,Carvajal,20,RB,14570,1709413181.9983659,R+fnDR2kjNmL4Q,
403437,Jesús,Navas,Jesus,Navas,22,RB,14570,1709413181.9983659,cB01OU21+AeyWw,
329361,Nico,Williams,Nico,Williams,10,RW,14570,1709413181.9983659,Sov5idPmX5L6TA,
280464,Ferran,Torres,Ferran,Torres,11,RW,14570,1709413181.9983659,U0HxLmTmB8u2JA,
403441,Rodrigo,Moreno,Rodrigo,Moreno,19,RW,14570,1709413181.9983659,V6dm37JMWKrh5A,
465763,Lamine,Yamal,Lamine,Yamal,17,RW,14570,1709413181.9983659,AQlSWqE39Y3QTg,
403440,Sergio,Canales,Sergio,Canales,11,CAM,14570,1709413181.9983659,XYW3v5z034I3Nw,
373757,Martín,Zubimendi,Martin,Zubimendi,18,CDM,14570,1709413181.9983659,pdt96UJz3oqUzA,
324352,Diego,Palacios,Diego,Palacios,18,,14615,1709413207.1617448,FJL42wJAQuIQFw,
324353,William,Pacho,William,Pacho,6,,14615,1709413207.1617448,jg7ccwTlm/At1w,
324355,Xavier,Arreaga,Xavier,Arreaga,14,,14615,1709413207.1617448,NTq+nmj9+d2IUA,
324357,Alexander,Dominguez,Alexander,Dominguez,22,,14615,1709413207.1617448,3BTVmhwEnYN5/w,
328784,Ayrton,Preciado,Ayrton,Preciado,9,,14615,1709413207.1617448,yLAAyDZOWaiLgA,
328786,Robert,Arboleda,Robert,Arboleda,4,,14615,1709413207.1617448,mci3Mb1fw97MHA,
328788,Moises,Ramirez,Moises,Ramirez,12,,14615,1709413207.1617448,JOTjbzrIFNi/LA,
324366,Jackson,Porozo,Jackson,Porozo,25,CB,14615,1709413207.1617448,JOtUDXefw1CyTg,
324367,Piero,Hincapie,Piero,Hincapie,3,CB,14615,1709413207.1617448,1/nXxZuTSo/8KQ,
328787,Felix,Torres,Felix,Torres,2,CB,14615,1709413207.1617448,QTGA6seYVU3suQ,
324344,Enner,Valencia,Enner,Valencia,13,CF,14615,1709413207.1617448,nCjGEZ5dSXQuLQ,
324345,Djorkaeff,Reasco,Djorkaeff,Reasco,24,CF,14615,1709413207.1617448,iuFw2u0ribXaJA,
324358,Michael,Estrada,Michael,Estrada,11,CF,14615,1709413207.1617448,5JStT22AEWJLpg,
328782,Kevin,Rodriguez,Kevin,Rodriguez,26,CF,14615,1709413207.1617448,Z2HwBxuRaBhe9g,
324361,Moises,Caicedo,Moises,Caicedo,23,CM,14615,1709413207.1617448,CmWdDQ/IxIsiOg,
324362,Jose,Cifuentes,Jose,Cifuentes,5,CM,14615,1709413207.1617448,Miv+iUlmMX4I+A,
324363,Jhegson,Mendez,Jhegson,Mendez,20,CM,14615,1709413207.1617448,EmrTP8uDeL5xjA,
328785,Alan,Franco,Alan,Franco,21,CM,14615,1709413207.1617448,PHB8jGF2/3yZtA,
324368,Hernan,Galindez,Hernan,Galindez,1,GK,14615,1709413207.1617448,mFM9K8aWmwFBOA,
324365,Pervis,Estupinan,Pervis,Estupinan,7,LB,14615,1709413207.1617448,+MoNhrZ7H37Ntw,
324360,Romario,Ibarra,Romario,Ibarra,10,LM,14615,1709413207.1617448,k41Axs8601yEOw,
324347,Jeremy,Sarmiento,Jeremy,Sarmiento,16,LW,14615,1709413207.1617448,bAqpfr4ylXGkUg,
324351,Angelo,Preciado,Angelo,Preciado,17,RB,14615,1709413207.1617448,dGpwXtuDoGpObg,
328783,Gonzalo,Plata,Gonzalo,Plata,19,RM,14615,1709413207.1617448,3wYzGK1Qwzr9gQ,
324359,Angel,Mena,Angel,Mena,15,RW,14615,1709413207.1617448,yVphxG66pFw9Fw,
324349,Carlos,Gruezo,Carlos,Gruezo,8,CDM,14615,1709413207.1617448,TP6glZnWB0vByQ,
93964,Payam,Niazmand,Payam,Niazmand,12,,6414,1709413117.888426,NhYVLfOV3mAM+Q,
488666,Shahriar,Moghanlou,Shahriar,Moghanlou,26,,6414,1709413117.888426,PouzRnVsxaUPLQ,
488667,Aria,Yousefi,Aria,Yousefi,24,,6414,1709413117.888426,x+w1Rw/6V7HdWA,
488668,Saman,Fallah,Saman,Fallah,25,,6414,1709413117.888426,hEy99t1/ccQKPg,
488669,Hossein,Hosseini,Hossein,Hosseini,22,,6414,1709413117.888426,+fmQ1UqBBaNHTw,
488670,Reza,Asadi,Reza,Asadi,11,,6414,1709413117.888426,mcOF1GGjyJFoYQ,
93968,Morteza,Pouraliganji,Morteza,Pouraliganji,10,CB,6414,1709413117.888426,GivPN3hhH0jwtw,
93970,Hossein,Kanaani,Hossein,Kanaani,13,CB,6414,1709413117.888426,i7Y64VImuaSuMg,
232297,Shojae,Khalilzadeh,Shojae,Khalilzadeh,4,CB,6414,1709413117.888426,74W2yjllQK4dFA,
232298,Majid,Hosseini,Majid,Hosseini,19,CB,6414,1709413117.888426,4FGLQwXrvAA5kw,
93976,Mehdi,Taremi,Mehdi,Taremi,9,CF,6414,1709413117.888426,o6kBEfCCRs7iHw,
93977,Karim,Ansarifard,Karim,Ansarifard,10,CF,6414,1709413117.888426,V508tI5iLkCing,
232306,Sardar,azmoun,Sardar,azmoun,20,CF,6414,1709413117.888426,uZw5QahAqizVIQ,
93959,Ahmad,Nourollahi,Ahmad,Nourollahi,8,CM,6414,1709413117.888426,9ZzWlrWbM1hOLA,
93960,Saeid,Ezatolahi,Saeid,Ezatolahi,6,CM,6414,1709413117.888426,Ez3akLyHBlNGjA,
93963,Roozbeh,Cheshmi,Roozbeh,Cheshmi,15,CM,6414,1709413117.888426,MEeUufJwd3sBPw,
328012,Ali,Karimi,Ali,Karimi,18,CM,6414,1709413117.888426,ZI8uHv8+MTbwQA,
93965,Seyed,Hossein Hosseini,Seyed,Hossein Hosseini,12,GK,6414,1709413117.888426,Q40ipLS4961Z+w,
93966,Amir,Abedzadeh,Amir,Abedzadeh,22,GK,6414,1709413117.888426,+ldvKKSEmjkfpA,
93969,Alireza,Beiranvand,Alireza,Beiranvand,1,GK,6414,1709413117.888426,UsePZdHnu0k2GA,
93971,Milad,Mohammadi,Milad,Mohammadi,5,LB,6414,1709413117.888426,JJlSYhZ1lehkUQ,
328013,Abolfazi,Jalali,Abolfazi,Jalali,25,LB,6414,1709413117.888426,hKkNPTOPY3v7fg,
93972,Ehsan,Hajsafi,Ehsan,Hajsafi,3,LM,6414,1709413117.888426,Ys8BywzkwRJCjg,
93974,Mehdi,Torabi,Mehdi,Torabi,16,LW,6414,1709413117.888426,b/gtWWyLgHdd/Q,
488662,Mohammad,Mohebi,Mohammad,Mohebi,21,LW,6414,1709413117.888426,p1gIcxNltnAfyQ,
93967,Ramin,Rezaeian,Ramin,Rezaeian,23,RB,6414,1709413117.888426,YQ4b9s5Y1AMDYg,
93956,Vahid,Amiri,Vahid,Amiri,11,RM,6414,1709413117.888426,S7ZZ6hP0hfSpvw,
232302,Ali,Gholizaadeh,Ali,Gholizaadeh,17,RM,6414,1709413117.888426,uIwEdA/qqIgOyA,
93975,Alireza,Jahanbakhsh,Alireza,Jahanbakhsh,7,RW,6414,1709413117.888426,R1J1NjKw3qV4Xg,
232301,Saman,Ghoddos,Saman,Ghoddos,14,CAM,6414,1709413117.888426,ucOzhGWzPVvt9Q,
232296,Sadegh,Moharrami,Sadegh,Moharrami,2,RWB,6414,1709413117.888426,A/DjeXxz9pgpJA,
328728,Ahmed Reda,Tagnaouti,Ahmed Reda,Tagnaouti,22,,11503,1709413164.05425,fo8Ppif5AbMXFw,
328722,Badr,Benoun,Badr,Benoun,24,CB,11503,1709413164.05425,rQ6ghvrmVapQWw,
328723,Jawad,El Yamiq,Jawad,El Yamiq,18,CB,11503,1709413164.05425,87EOHv4GbJKCuw,
328724,Achraf,Dari,Achraf,Dari,20,CB,11503,1709413164.05425,npTUWHfqW1kxDg,
328725,Romain,Saïss,Romain,Saiss,6,CB,11503,1709413164.05425,tQcFHuCvW34+yg,
328726,Nayef,Aguerd,Nayef,Aguerd,5,CB,11503,1709413164.05425,r5OX2apbt20ksA,
328704,Walid,Cheddira,Walid,Cheddira,21,CF,11503,1709413164.05425,+Zyu1+ZPbpNHWA,
328705,Abderrazak,Hamdallah,Abderrazak,Hamdallah,9,CF,11503,1709413164.05425,5ysQifa1IE8MsA,
328706,Youssef,En-Nesyri,Youssef,En-Nesyri,19,CF,11503,1709413164.05425,WlxZhxTosKLMrQ,
328711,Abdelhamid,Sabiri,Abdelhamid,Sabiri,11,CM,11503,1709413164.05425,l51LtqPqbqaoiw,
328712,Bilal,El Khannouss,Bilal,El Khannouss,23,CM,11503,1709413164.05425,rjyfad+RQtShZQ,
328713,Selim,Amallah,Selim,Amallah,15,CM,11503,1709413164.05425,iecCPnG9Yw2e1A,
328716,Azzedine,Ounahi,Azzedine,Ounahi,8,CM,11503,1709413164.05425,iTRkx6Z1FEzD1Q,
328717,Yahya,Jabrane,Yahya,Jabrane,26,CM,11503,1709413164.05425,9LuJqkaVgp2j8g,
328729,Yassine,Bounou,Yassine,Bounou,1,GK,11503,1709413164.05425,nu+rAGSsbpnVkA,
328727,Munir,El Kajoui,Munir,El Kajoui,12,GK,11503,1709413164.05425,R+5cS75+RAOTPw,
328719,Noussair,Mazraoui,Noussair,Mazraoui,3,LB,11503,1709413164.05425,1OB+cqvBC9jEZA,
328721,Yahia,Attiat-Allah,Yahia,Attiat-Allah,25,LB,11503,1709413164.05425,t44ePsDd/TWXEA,
328707,Zakaria,Aboukhlal,Zakaria,Aboukhlal,14,LF,11503,1709413164.05425,N4aRDYgKhSCxAg,
328708,Anass,Zaroury,Anass,Zaroury,10,LW,11503,1709413164.05425,08DjG1Djq2llig,
328709,Sofiane,Boufal,Sofiane,Boufal,17,LW,11503,1709413164.05425,63baQMNAWvj6Kw,
328710,Abde,Ezzalzouli,Abde,Ezzalzouli,16,LW,11503,1709413164.05425,Krv0esGJmViwkw,
328720,Achraf,Hakimi,Achraf,Hakimi,2,RB,11503,1709413164.05425,TfLnNvbGD/lpuA,
328714,Ilias,Chair,Ilias,Chair,13,RW,11503,1709413164.05425,TFrzTVh3XM0MVA,
328715,Hakim,Ziyech,Hakim,Ziyech,7,RW,11503,1709413164.05425,hj2986DIMgvqYA,
328718,Sofyan,Amrabat,Sofyan,Amrabat,4,CDM,11503,1709413164.05425,s9e6a8clxmSLSA,
171935,永嗣,川島,Eiji,Kawashima,"",,8456,1709413127.491317,MC7sdE+WvAiq4Q,
243347,視聴用1,JFA,"",JFA,,,8456,1709413127.491317,SSU5NKezJ4CYfQ,
245046,視聴用2,JFA,"",JFA,,,8456,1709413127.491317,LuJJ5ewUsdKvKw,
245047,視聴用3,JFA,"",JFA,,,8456,1709413127.491317,aFfj+nWvdfa8FA,
245049,視聴用5,JFA,"",JFA,,,8456,1709413127.491317,Qfc4s1fEKB3fEA,
245029,晃生,谷,Kosei,Tani,"",,8456,1709413127.491317,j2+eh/js9ma7fw,
245048,視聴用4,JFA,"",JFA,,,8456,1709413127.491317,8FSWalHChYMomg,
372340,陸,半田,Riku,Handa,"",,8456,1709413127.491317,f27UJ11syPv9mQ,
402804,颯太,川﨑,Sota,Kawasaki,"",,8456,1709413127.491317,eW2Ns4Co45uc0w,
449013,亨介,小島,Ryosuke,Kojima,"",,8456,1709413127.491317,ahwHxYe69Uxq5A,
473905,大志ブランドン,野沢,Taishi Brandon,Nozawa,12,,8456,1709413127.491317,UOYakUx/hvpJbA,
171926,健洋,冨安,Takehiro,Tomiyasu,22,CB,8456,1709413127.491317,84vSo4OgL5IXGg,
171927,滉,板倉,Kou,Itakura,4,CB,8456,1709413127.491317,Fd/G8Z/U2t2pnA,
171932,麻也,吉田,Maya,Yoshida,"",CB,8456,1709413127.491317,2NBoBpkNZIFehg,
245032,彰悟,谷口,Shogo,Taniguchi,3,CB,8456,1709413127.491317,dmj4TzJ06VkHTQ,
245035,歩夢,瀬古,Ayumu,Seko,"",CB,8456,1709413127.491317,QgwfaXtJ7AD9Cg,
372338,浩樹,町田,Koki,Machida,15,CB,8456,1709413127.491317,mZJABGgk6ug+/A,
372339,陽也,藤井,Haruya,Fujii,"",CB,8456,1709413127.491317,CdCbAevOpD7jZg,
465448,剛,渡辺,Tsuyoshi,Watanabe,24,CB,8456,1709413127.491317,Qj8Pp7BFrcxNqA,
245043,綺世,上田,Ayase,Ueda,9,CF,8456,1709413127.491317,/FrVp2qRCOG8ug,
246962,拓磨,浅野,Takuma,Asano,18,CF,8456,1709413127.491317,TN4vJDOZLnUK2g,
246964,大然,前田,Daizen,Maeda,25,CF,8456,1709413127.491317,jCDjtiFMvL2YqA,
324317,亨梧,古橋,Kyogo,Furuhashi,"",CF,8456,1709413127.491317,EoragMSbRKJxNw,
324318,修斗,町野,Shuto,Machino,"",CF,8456,1709413127.491317,Y8yIq1GnPZGDrQ,
372330,拓真,西村,Takuma,Nishimura,"",CF,8456,1709413127.491317,tINS1/Twu9L+nQ,
465447,真大,細谷,Mao,Hosoya,11,CF,8456,1709413127.491317,ttNVquOveg1/PQ,
171922,航,遠藤,Wataru,Endo,6,CM,8456,1709413127.491317,/Yz/gU5/WAHtKA,
171923,岳,柴崎,Gaku,Shibasaki,"",CM,8456,1709413127.491317,V0xTNMxqdrL2BA,
246963,英正,守田,Hidemasa,Morita,5,CM,8456,1709413127.491317,B/pvhtFR+KIuwg,
246965,碧,田中,Ao,Tanaka,"",CM,8456,1709413127.491317,oA1hbzGmwGhT8Q,
324369,怜央,旗手,Reo,Hatate,17,CM,8456,1709413127.491317,9o703e/wI3As/w,
402803,駿,川辺,Hayao,Kawabe,"",CM,8456,1709413127.491317,QQiKXQwSDqGb5A,
402805,拓夢,川村,Takumu,Kawamura,"",CM,8456,1709413127.491317,iVwCQ+SP7B+JMg,
405469,敦樹,伊藤,Atsuki,Ito,"",CM,8456,1709413127.491317,bnveGKzb+hYa+A,
465425,海舟,佐野,Kaishu,Sano,26,CM,8456,1709413127.491317,x86BfeZjt60SYg,
171933,ダニエル,シュミット,Schmidt,Daniel,"",GK,8456,1709413127.491317,r9hD63YjW7B61w,
171934,修一,権田,Shuichi,Gonda,"",GK,8456,1709413127.491317,2kBvD3NigllQfw,
372331,敬介,大迫,Keisuke,Osako,"",GK,8456,1709413127.491317,VXr7gGF8gtmqlQ,
402801,航輔,中村,Kosuke,Nakamura,"",GK,8456,1709413127.491317,Pdc8xm9Nnq2J1g,
449012,黛也,前川,Daiya,Maekawa,1,GK,8456,1709413127.491317,N4pRJGazRJAXeg,
449014,彩艶,鈴木,Zion,Suzuki,23,GK,8456,1709413127.491317,G3DSjJA0ejrweQ,
245030,佑都,長友,Yuto,Nagatomo,"",LB,8456,1709413127.491317,AM+tQ+xJ4tJUWg,
324316,洋輝,伊藤,Hiroki,Ito,21,LB,8456,1709413127.491317,Cy5EXk2jChamsQ,
372336,佳史扶,バングーナガンデ,Kashif,Bangnagande,"",LB,8456,1709413127.491317,Q8TDziSpIFEtNw,
402802,龍矢,森下,Ryoya,Morishita,"",LB,8456,1709413127.491317,yWiTBuh/D5My5g,
449015,雄太,中山,Yuta,Nakayama,19,LB,8456,1709413127.491317,nqFg8/35dBNdww,
481475,颯太,三浦,Sota,Miura,"",LB,8456,1709413127.491317,bDVYqDYa8oiTbA,
245041,勇紀,相馬,Yuki,Soma,"",LW,8456,1709413127.491317,OD8a699ZlNLtJQ,
323303,薫,三笘,Kaoru,Mitoma,7,LW,8456,1709413127.491317,+piOOJPq70tdBQ,
372329,敬斗,中村,Keito,Nakamura,13,LW,8456,1709413127.491317,3rpVrYoPGITkKw,
449016,侃志,奥抜,Kanji,Okunuki,"",LW,8456,1709413127.491317,ZMHFBOLZCWTj1w,
171925,由勢,菅原,Yukinari,Sugawara,2,RB,8456,1709413127.491317,4i0lX7E09tpc1A,
171931,宏樹,酒井,Hiroki,Sakai,"",RB,8456,1709413127.491317,haoldmC6bAtEcQ,
245033,視来,山根,Miki,Yamane,"",RB,8456,1709413127.491317,PKyE9BCxqUO+rg,
372335,大樹,橋岡,Daiki,Hashioka,"",RB,8456,1709413127.491317,DBtClgbgXIM7dw,
429014,晟矢,毎熊,Seiya,Maikuma,16,RB,8456,1709413127.491317,mYBmJ/e19ZBa5w,
171916,律,堂安,Ritsu,Doan,10,RW,8456,1709413127.491317,RqYD7bSCbydeFw,
171921,純也,伊東,Junya,Ito,14,RW,8456,1709413127.491317,b+EhabVWsrX1gQ,
171915,建英,久保,Takefusa,Kubo,20,CAM,8456,1709413127.491317,o9Tbgdlgw/NNrw,
171919,大地,鎌田,Daichi,Kamada,"",CAM,8456,1709413127.491317,I87RowvYfHeMsw,
171920,拓実,南野,Takumi,Minamino,8,CAM,8456,1709413127.491317,SmXkG7KHjopjIg,
473907,涼太郎,伊藤,Ryotaro,Ito,"",CAM,8456,1709413127.491317,Z/yih4DwhdorVw,
41643,Gareth,Southgate,Gareth,Southgate,,,3343,1709413083.361404,7mYo/UGeg55Lmw,team.staff
171765,Alexander,Schneider,Alexander,Schneider,,,3330,1709413045.559485,hWJrz+6MPrqiTw,team.staff
171766,Sebastian,Becker,Sebastian,Becker,,,3330,1709413045.559485,4f4/YfOFDPb6EQ,team.staff
199160,Kasper,Hjulmand,Kasper,Hjulmand,,,10362,1709413154.783582,vlfb3NsF0aStFw,team.staff
256163,Kevin,Ehmes,Kevin,Ehmes,,,9692,1709413137.0059268,BTuBUTfPVkT6Mw,team.staff
256162,Sascha,Stauch,Sascha,Stauch,,,9692,1709413137.0059268,a5M9CnfjuIYpHg,team.staff
66541,Paulo,Bento,Paulo,Bento,,,4998,1709413100.423883,gatPBN/rSf9mmA,team.staff
223953,Tae-Uk,Choi,Tae-Uk,Choi,,,4998,1709413100.423883,V1gZdmcnU/79Aw,team.staff
223954,Sergio,Costa,Sergio,Costa,,,4998,1709413100.423883,3/3Bj82otf5a3w,team.staff
223955,Filipe,Coelho,Filipe,Coelho,,,4998,1709413100.423883,Z/kpfbHmfdOSWA,team.staff
223956,Young-Min,Kim,Young-Min,Kim,,,4998,1709413100.423883,yLmlg5+zZDH8sg,team.staff
223957,Vitro,Silveste,Vitro,Silveste,,,4998,1709413100.423883,ohgbd03QsaKuRg,team.staff
223958,Pedro,Pereira,Pedro,Pereira,,,4998,1709413100.423883,gheQttBbqdiDmg,team.staff
225667,Taenam,Jung,Taenam,Jung,,,4998,1709413100.423883,3WqacGgVGGe40A,team.staff
311523,Alilou,Issa,Alilou,Issa,,,3338,1709413066.767487,SYv356Zi8UhM3g,team.staff
41517,Didier,Deschamps,Didier,Deschamps,,,3338,1709413066.767487,zEDy7CJAopbRMA,team.staff
320134,Rachid,Touazi,Rachid,Touazi,,,3338,1709413066.767487,ZnF+QwK7Y+jMFg,team.staff
326939,Adrien,Tarascon,Adrien,Tarascon,,,3338,1709413066.767487,8PCRUNOStXvS/g,team.staff
41541,Roberto,Martinez,Roberto,Martinez,,,3339,1709413075.014078,Ow083PI3KT+geQ,team.staff
277928,Pablo,Peña,Pablo,Pena,,,14570,1709413181.9983659,kIAw6zxypAMuIA,team.staff
277929,Luis,De La Fuente,Luis,De La Fuente,,,14570,1709413181.9983659,ZX0l14+l554scw,team.staff
386026,Carlos Alberto,Cruz,Carlos Alberto,Cruz,"",,14570,1709413181.9983659,ricKhTjoGGk2Xw,team.staff
369451,Sahid,Dahbi,Sahid,Dahbi,"",,11503,1709413164.05425,JXXrXc4yn2ZOBA,team.staff
